Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2014 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [217] CheckArch              [99] alloc_rt_node (route_tree_timing.c) [74] get_bb_from_scratch (place.c)
 [149] CheckElement (xml_arch.c) [47] alloc_sblock_pattern_lookup [189] get_class_range_for_block
 [180] CheckGrid (SetupVPR.c) [272] alloc_timing_driven_route_structs [69] get_delay_normalization_fac (rr_graph_indexed_data.c)
 [218] CheckOptions          [100] alloc_trace_data (route_common.c) [81] get_expected_segs_to_target (route_timing.c)
 [219] CheckSegments (CheckArch.c) [34] assess_swap (place.c) [110] get_first_pin (timing_place_lookup.c)
 [220] CheckSetup             [28] assign_blocks_and_route_net (timing_place_lookup.c) [85] get_heap_head
 [221] CheckSwitches (CheckArch.c) [119] assign_locations (timing_place_lookup.c) [307] get_longest_segment_length (timing_place_lookup.c)
 [179] CountChildren (xml_arch.c) [114] build_block_output_tnode (path_delay.c) [308] get_max_pins_per_net (route_timing.c)
 [107] CountTokens           [159] build_fb_tnodes (path_delay.c) [116] get_mst_of_net
 [141] CountTokensInString (xml_arch.c) [11] build_rr_graph [18] get_net_cost (place.c)
 [176] FindElement (xml_arch.c) [63] build_rr_sinks_sources (rr_graph.c) [117] get_net_wirelength_estimate (place.c)
 [153] FindProperty (xml_arch.c) [20] build_rr_xchan (rr_graph.c) [158] get_next_hash
 [143] FreeNode (xml_arch.c)  [21] build_rr_ychan (rr_graph.c) [7] get_non_updateable_bb (place.c)
 [106] FreeTokens            [160] build_subblock_tnodes (path_delay.c) [165] get_num_conn (check_netlist.c)
 [156] GetNodeTokens (xml_arch.c) [38] build_unidir_rr_opins (rr_graph.c) [40] get_rr_cong_cost
 [222] InitArch (SetupVPR.c) [211] check_all_tracks_reach_pins (rr_graph.c) [33] get_rr_node_index
 [223] IsTimingEnabled       [115] check_connections_to_global_fb_pins (check_netlist.c) [23] get_seg_end
  [89] IsWhitespace (xml_arch.c) [161] check_fb_conn (check_netlist.c) [17] get_seg_start
 [181] ParseFc (xml_arch.c)  [162] check_fb_to_subblock_connections (check_netlist.c) [309] get_seg_track_counts (rr_graph2.c)
 [224] PrintTitle (main.c)   [273] check_for_duplicate_block_names (check_netlist.c) [86] get_simple_switch_block_track
 [197] ProcessCB_SB (xml_arch.c) [274] check_for_multiple_sink_connections (check_netlist.c) [167] get_std_dev (place.c)
 [225] ProcessChanWidthDistr (xml_arch.c) [163] check_internal_subblock_connections (check_netlist.c) [75] get_timing_driven_expected_cost (route_timing.c)
 [198] ProcessChanWidthDistrDir (xml_arch.c) [275] check_netlist [124] get_top_of_heap_index (heapsort.c)
 [226] ProcessDevice (xml_arch.c) [87] check_node         [57] get_track_to_ipins
 [227] ProcessIO (xml_arch.c) [88] check_pass_transistors (check_rr_graph.c) [13] get_track_to_tracks
 [228] ProcessLayout (xml_arch.c) [62] check_place (place.c) [139] get_type_by_name (read_netlist.c)
 [190] ProcessOption (ReadOptions.c) [48] check_rr_graph  [39] get_unidir_opin_connections
 [229] ProcessSegments (xml_arch.c) [98] check_subblock_pin (check_netlist.c) [15] get_unidir_track_to_chan_seg (rr_graph2.c)
 [199] ProcessSubblocks (xml_arch.c) [164] check_subblocks (check_netlist.c) [111] hash_value (hash.c)
 [230] ProcessSwitches (xml_arch.c) [276] check_timing_graph [125] heapsort
 [200] ProcessTypeProps (xml_arch.c) [64] comp_bb_cost (place.c) [214] init_chan
 [231] ProcessTypes (xml_arch.c) [5] comp_delta_td_cost (place.c) [310] init_draw_coords
 [191] Process_Fc (xml_arch.c) [37] comp_td_costs (place.c) [311] init_route_structs
 [192] ReadBaseToken (ReadOptions.c) [6] comp_td_point_to_point_delay (place.c) [126] init_route_tree_to_source
 [232] ReadInt (ReadOptions.c) [177] comp_width (place_and_route.c) [71] initial_placement (place.c)
 [108] ReadLineTokens          [9] compute_delay_lookup_tables [80] insert_in_edge_list
 [233] ReadOptions            [29] compute_delta_arrays (timing_place_lookup.c) [112] insert_in_hash_table
 [234] SetupAnnealSched (SetupVPR.c) [53] compute_delta_fb_to_fb (timing_place_lookup.c) [96] insert_in_int_list
 [201] SetupClassInf (xml_arch.c) [52] compute_delta_fb_to_io (timing_place_lookup.c) [183] insert_in_vptr_list
 [235] SetupEmptyType (xml_arch.c) [51] compute_delta_io_to_fb (timing_place_lookup.c) [59] is_cbox
 [202] SetupGridLocations (xml_arch.c) [49] compute_delta_io_to_io (timing_place_lookup.c) [178] is_global_clock (path_delay.c)
 [236] SetupOperation (SetupVPR.c) [277] compute_net_pin_index_values (place.c) [97] is_opin
 [203] SetupPinClasses (xml_arch.c) [44] compute_net_slacks (path_delay.c) [55] is_sbox
 [204] SetupPinLocations (xml_arch.c) [278] count_connections (place.c) [56] label_incoming_wires (rr_graph2.c)
 [237] SetupPlacerOpts (SetupVPR.c) [123] empty_heap      [16] label_wire_muxes (rr_graph2.c)
 [238] SetupRouterOpts (SetupVPR.c) [170] exit_crit (place.c) [19] label_wire_muxes_for_balance (rr_graph2.c)
 [239] SetupRoutingArch (SetupVPR.c) [150] ezxml_add_child [60] load_chan_rr_indices (rr_graph2.c)
 [205] SetupSubblocksTSeq (xml_arch.c) [154] ezxml_attr  [168] load_criticalities
 [206] SetupSubblocksTcomb (xml_arch.c) [137] ezxml_char_content [65] load_net_rr_terminals
 [240] SetupSwitches (SetupVPR.c) [175] ezxml_child       [27] load_net_slack
 [241] SetupTiming (SetupVPR.c) [144] ezxml_close_tag    [127] load_new_path_R_upstream (route_tree_timing.c)
 [207] SetupTypeTiming (xml_arch.c) [145] ezxml_cut      [140] load_one_fb_fanout_count
  [31] SetupVPR              [113] ezxml_decode          [312] load_route_bb (route_common.c)
 [242] ShowAnnealSched (ShowSetup.c) [146] ezxml_free     [68] load_rr_indexed_data_T_values (rr_graph_indexed_data.c)
 [243] ShowOperation (ShowSetup.c) [147] ezxml_free_attr  [70] load_rr_indexed_data_base_costs (rr_graph_indexed_data.c)
 [244] ShowPlacerOpts (ShowSetup.c) [151] ezxml_insert   [128] load_rt_subtree_Tdel (route_tree_timing.c)
 [245] ShowRoutingArch (ShowSetup.c) [279] ezxml_new      [54] load_sblock_pattern_lookup
 [246] ShowSetup             [148] ezxml_open_tag        [313] load_simplified_device (timing_place_lookup.c)
 [247] XmlReadArch           [280] ezxml_parse_fd        [314] load_subblock_info_to_type (SetupVPR.c)
 [120] add_path_to_route_tree (route_tree_timing.c) [281] ezxml_parse_file [45] load_timing_graph_net_delays
 [121] add_route_tree_to_heap (route_timing.c) [282] ezxml_parse_str [215] load_uniform_switch_pattern (rr_graph.c)
 [248] add_rr_graph_C_from_switches [166] ezxml_set_attr [129] mark_ends
  [77] add_to_heap (route_common.c) [142] ezxml_set_flag  [94] min_dist_from_mst (mst.c)
  [90] add_to_mod_list       [155] ezxml_set_txt         [105] my_atoi
 [122] add_to_sort_heap (heapsort.c) [283] ezxml_str2utf8 [157] my_calloc
 [249] alloc_and_assign_internal_structures (timing_place_lookup.c) [14] find_affected_nets (place.c) [95] my_chunk_malloc
 [208] alloc_and_load_actual_fc (rr_graph.c) [93] find_label_of_track (rr_graph2.c) [216] my_fopen
 [250] alloc_and_load_clb_opins_used_locally (route_common.c) [26] find_to (place.c) [35] my_frand
  [92] alloc_and_load_edges_and_switches [174] find_type_col (SetupVPR.c) [25] my_irand
 [251] alloc_and_load_fanout_counts (path_delay.c) [284] freeArch (main.c) [73] my_malloc
 [252] alloc_and_load_for_fast_cost_update (place.c) [185] freeGrid (SetupVPR.c) [186] my_realloc
 [182] alloc_and_load_grid (SetupVPR.c) [285] free_and_reset_internal_structures (timing_place_lookup.c) [315] my_srandom
 [253] alloc_and_load_perturb_ipins (rr_graph.c) [187] free_chunk_memory [109] my_strdup
 [254] alloc_and_load_pin_mappings (path_delay.c) [286] free_crit (timing_place.c) [76] node_to_heap
 [193] alloc_and_load_pin_to_track_map (rr_graph.c) [287] free_fanout_counts (path_delay.c) [42] pathfinder_update_one_cost
 [255] alloc_and_load_placement_structs (place.c) [288] free_fast_cost_update_structs (place.c) [2] place_and_route
  [72] alloc_and_load_rr_clb_source (rr_graph.c) [212] free_hash_table [316] post_place_sync
  [12] alloc_and_load_rr_graph (rr_graph.c) [79] free_heap_data [317] print_place
  [67] alloc_and_load_rr_indexed_data [289] free_int_list [32] read_netlist
  [61] alloc_and_load_rr_node_indices [195] free_ivec_vector [46] recompute_bb_cost (place.c)
 [256] alloc_and_load_rr_node_route_structs [104] free_linked_rt_edge (route_tree_timing.c) [130] reset_path_costs
 [257] alloc_and_load_seg_details [290] free_lookups_and_criticalities [318] reset_placement (timing_place_lookup.c)
 [258] alloc_and_load_timing_graph [138] free_matrix     [319] restore_original_device (timing_place_lookup.c)
 [259] alloc_and_load_timing_graph_levels [188] free_matrix3 [66] rr_graph_externals (rr_graph.c)
 [260] alloc_and_load_tnode_fanin_and_check_edges (path_delay2.c) [196] free_matrix4 [152] rr_node_is_global_clb_ipin (check_rr_graph.c)
 [261] alloc_and_load_tnodes_and_net_mapping (path_delay.c) [291] free_net_delay [82] seg_index_of_cblock
 [194] alloc_and_load_track_to_pin_lookup (rr_graph.c) [292] free_pin_mappings (path_delay.c) [83] seg_index_of_sblock
 [262] alloc_and_load_unique_pin_list (place.c) [293] free_placement_structs (place.c) [320] set_graphics_state
 [263] alloc_block (timing_place_lookup.c) [294] free_route_structs [321] setup_chan_width (timing_place_lookup.c)
 [264] alloc_crit (timing_place.c) [43] free_route_tree  [322] start_hash_table_iterator
 [265] alloc_delta_arrays (timing_place_lookup.c) [295] free_route_tree_timing_structs [58] starting_t (place.c)
 [209] alloc_hash_table      [296] free_routing_structs (timing_place_lookup.c) [36] sync_nets_to_blocks
  [78] alloc_heap_data (route_common.c) [213] free_rr_graph [41] timing_driven_expand_neighbours (route_timing.c)
 [173] alloc_ivector_and_copy_int_list [297] free_rr_node_indices [30] timing_driven_route_net
  [91] alloc_linked_f_pointer (route_common.c) [298] free_rr_node_route_structs [3] try_place
 [103] alloc_linked_rt_edge (route_tree_timing.c) [101] free_rt_node (route_tree_timing.c) [4] try_swap (place.c)
   [8] alloc_lookups_and_criticalities [299] free_sblock_pattern_lookup [24] update_bb (place.c)
 [136] alloc_matrix          [300] free_seg_details      [131] update_net_delays_from_route_tree
 [184] alloc_matrix3         [301] free_timing_driven_route_structs [171] update_rlim (place.c)
 [210] alloc_matrix4         [302] free_timing_graph     [132] update_route_tree
 [266] alloc_net (timing_place_lookup.c) [102] free_trace_data (route_common.c) [133] update_rr_base_costs (route_timing.c)
 [267] alloc_net_delay       [303] free_trace_structs    [169] update_screen
 [268] alloc_net_rr_terminals (rr_graph.c) [118] free_traceback [172] update_t (place.c)
 [269] alloc_net_slack (path_delay.c) [304] free_type_pin_to_track_map (rr_graph.c) [22] update_td_cost (place.c)
 [270] alloc_route_structs   [305] free_type_track_to_ipin_map (rr_graph.c) [134] update_traceback
 [271] alloc_route_tree_timing_structs [306] free_unique_pin_list (place.c) [135] update_unbuffered_ancestors_C_downstream (route_tree_timing.c)
  [10] alloc_routing_structs (timing_place_lookup.c) [50] generic_compute_matrix (timing_place_lookup.c) [84] vpr_to_phy_track (rr_graph2.c)
